2026-04-29T12:00:00+09:00	68.0
2026-04-30T00:00:00+09:00	1.0
2026-05-01T21:00:00+09:00	2.0
2026-05-02T00:00:00+09:00	1.0
2026-05-02T18:00:00+09:00	2.0
2026-05-02T23:00:00+09:00	3.0
2026-05-04T12:00:00+09:00	7.0
2026-05-11T22:00:00+09:00	13.0
2026-05-13T08:00:00+09:00	1.0
2026-05-13T10:00:00+09:00	4.0
2026-05-13T15:00:00+09:00	1.0
2026-05-16T15:00:00+09:00	17.0
